bundle_id,condition,defense,attack,raw_attack,components,match_method,match_score,component_run_ids,experiment_ids,run_ids,files
bundle_0057,median_blind,median,,,server,conservative_split,0.0,server:time_20260717_134239,exp_1784313759,run_1784313759,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/median/exp2/median_blind_20260717_134239_inference_clients.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/median/exp2/median_blind_20260717_134239_inference_rounds.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/median/exp2/median_blind_20260717_134239_inference_summary.json;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/median/exp2/server_client_defense_log_20260717_134239.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/median/exp2/server_run_manifest_20260717_134239.json;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/median/exp2/server_metrics_log_20260717_134239.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/median/exp2/server_round_defense_log_20260717_134239.csv
bundle_0058,median_blind,median,,,server,conservative_split,0.0,server:time_20260717_135152,exp_1784314312,run_1784314312,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/median/exp3/median_blind_20260717_135152_inference_clients.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/median/exp3/median_blind_20260717_135152_inference_rounds.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/median/exp3/median_blind_20260717_135152_inference_summary.json;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/median/exp3/server_client_defense_log_20260717_135152.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/median/exp3/server_run_manifest_20260717_135152.json;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/median/exp3/server_metrics_log_20260717_135152.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/median/exp3/server_round_defense_log_20260717_135152.csv
bundle_0059,exp3,,,,analyzer,conservative_split,0.0,analyzer:time_20260717_145221,exp_1784314342,,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/median/exp3/analyzer_decision_log_20260717_145221.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/median/exp3/analyzer_events_20260717_145221.jsonl;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/median/exp3/analyzer_phase_log_20260717_145221.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/median/exp3/analyzer_round_log_20260717_145221.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/median/exp3/analyzer_wire_upload_log_20260717_145221.csv
bundle_0060,exp2,,,,client,conservative_split,0.0,client:time_20260717_144709,exp_20260717_144726,,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/RNN/baseline/median/exp2/client_metrics_log_20260717_144709.csv
bundle_0061,exp3,,,,client,conservative_split,0.0,client:time_20260717_145821,exp_20260717_145846,,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/RNN/baseline/median/exp3/client_metrics_log_20260717_145821.csv
bundle_0062,exp2,,,,client,conservative_split,0.0,client:time_20260717_144536,exp_20260717_144618,,/home/lawrence/Lawrence/FL_poison/client_results/client-1/RNN/New_RNN/poisoning/baseline/median/exp2/client_metrics_log_20260717_144536.csv
bundle_0063,exp3,,,,client,conservative_split,0.0,client:time_20260717_145702,exp_20260717_145757,,/home/lawrence/Lawrence/FL_poison/client_results/client-1/RNN/New_RNN/poisoning/baseline/median/exp3/client_metrics_log_20260717_145702.csv
bundle_0064,exp2,,,,client,conservative_split,0.0,client:time_20260717_144417,exp_20260717_144430,,/home/lawrence/Lawrence/FL_poison/client_results/client-4/RNN/baseline/median/exp2/client_metrics_log_20260717_144417.csv
bundle_0065,exp3,,,,client,conservative_split,0.0,client:time_20260717_145553,exp_20260717_145621,,/home/lawrence/Lawrence/FL_poison/client_results/client-4/RNN/baseline/median/exp3/client_metrics_log_20260717_145553.csv
bundle_0066,median_blind,median,,,server,conservative_split,0.0,server:time_20260717_140452,exp_1784315092,run_1784315092,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/median/exp4/median_blind_20260717_140452_inference_clients.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/median/exp4/median_blind_20260717_140452_inference_rounds.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/median/exp4/median_blind_20260717_140452_inference_summary.json;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/median/exp4/server_client_defense_log_20260717_140452.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/median/exp4/server_run_manifest_20260717_140452.json;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/median/exp4/server_metrics_log_20260717_140452.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/median/exp4/server_round_defense_log_20260717_140452.csv
bundle_0067,exp4,,,,analyzer,conservative_split,0.0,analyzer:time_20260717_150543,exp_1784315145,,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/median/exp4/analyzer_decision_log_20260717_150543.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/median/exp4/analyzer_events_20260717_150543.jsonl;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/median/exp4/analyzer_phase_log_20260717_150543.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/median/exp4/analyzer_round_log_20260717_150543.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/median/exp4/analyzer_wire_upload_log_20260717_150543.csv
bundle_0068,exp4,,,,client,conservative_split,0.0,client:time_20260717_151002,exp_20260717_151017,,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/RNN/baseline/median/exp4/client_metrics_log_20260717_151002.csv
bundle_0069,exp4,,,,client,conservative_split,0.0,client:time_20260717_150850,exp_20260717_150910,,/home/lawrence/Lawrence/FL_poison/client_results/client-1/RNN/New_RNN/poisoning/baseline/median/exp4/client_metrics_log_20260717_150850.csv
bundle_0070,exp4,,,,client,conservative_split,0.0,client:time_20260717_150747,exp_20260717_150800,,/home/lawrence/Lawrence/FL_poison/client_results/client-4/RNN/baseline/median/exp4/client_metrics_log_20260717_150747.csv
bundle_0071,median_blind,median,,,server,conservative_split,0.0,server:time_20260717_141640,exp_1784315800,run_1784315800,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/median/exp5/median_blind_20260717_141640_inference_clients.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/median/exp5/median_blind_20260717_141640_inference_rounds.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/median/exp5/median_blind_20260717_141640_inference_summary.json;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/median/exp5/server_client_defense_log_20260717_141640.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/median/exp5/server_run_manifest_20260717_141640.json;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/median/exp5/server_metrics_log_20260717_141640.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/median/exp5/server_round_defense_log_20260717_141640.csv
bundle_0072,exp5,,,,analyzer,conservative_split,0.0,analyzer:time_20260717_151734,exp_1784315856,,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/median/exp5/analyzer_decision_log_20260717_151734.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/median/exp5/analyzer_events_20260717_151734.jsonl;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/median/exp5/analyzer_phase_log_20260717_151734.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/median/exp5/analyzer_round_log_20260717_151734.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/median/exp5/analyzer_wire_upload_log_20260717_151734.csv
bundle_0073,exp5,,,,client,conservative_split,0.0,client:time_20260717_152058,exp_20260717_152113,,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/RNN/baseline/median/exp5/client_metrics_log_20260717_152058.csv
bundle_0074,exp5,,,,client,conservative_split,0.0,client:time_20260717_151958,exp_20260717_152014,,/home/lawrence/Lawrence/FL_poison/client_results/client-1/RNN/New_RNN/poisoning/baseline/median/exp5/client_metrics_log_20260717_151958.csv
bundle_0075,exp5,,,,client,conservative_split,0.0,client:time_20260717_151800,exp_20260717_151831,,/home/lawrence/Lawrence/FL_poison/client_results/client-4/RNN/baseline/median/exp5/client_metrics_log_20260717_151800.csv
bundle_0076,exp1,,,,analyzer,conservative_split,0.0,analyzer:time_20260717_153352,exp_1784316834,,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/multi-krum/exp1/analyzer_decision_log_20260717_153352.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/multi-krum/exp1/analyzer_events_20260717_153352.jsonl;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/multi-krum/exp1/analyzer_phase_log_20260717_153352.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/multi-krum/exp1/analyzer_round_log_20260717_153352.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/multi-krum/exp1/analyzer_wire_upload_log_20260717_153352.csv
bundle_0077,multi_krum_blind,multi_krum,,,server,conservative_split,0.0,server:time_20260717_143241,exp_1784316761,run_1784316761,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/multi_krum/exp1/multi_krum_blind_20260717_143241_inference_clients.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/multi_krum/exp1/multi_krum_blind_20260717_143241_inference_rounds.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/multi_krum/exp1/multi_krum_blind_20260717_143241_inference_summary.json;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/multi_krum/exp1/server_client_defense_log_20260717_143241.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/multi_krum/exp1/server_run_manifest_20260717_143241.json;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/multi_krum/exp1/server_metrics_log_20260717_143241.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/multi_krum/exp1/server_round_defense_log_20260717_143241.csv
bundle_0078,exp1,,,,client,conservative_split,0.0,client:time_20260717_153734,exp_20260717_153746,,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/RNN/baseline/multi-krum/exp1/client_metrics_log_20260717_153734.csv
bundle_0079,exp1,,,,client,conservative_split,0.0,client:time_20260717_153631,exp_20260717_153650,,/home/lawrence/Lawrence/FL_poison/client_results/client-1/RNN/New_RNN/poisoning/baseline/multi-krum/exp1/client_metrics_log_20260717_153631.csv
bundle_0080,exp1,,,,client,conservative_split,0.0,client:time_20260717_153448,exp_20260717_153526,,/home/lawrence/Lawrence/FL_poison/client_results/client-4/RNN/baseline/multi-krum/exp1/client_metrics_log_20260717_153448.csv
bundle_0081,exp2,,,,analyzer,conservative_split,0.0,analyzer:time_20260717_154421,exp_1784317465,,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/multi-krum/exp2/analyzer_decision_log_20260717_154421.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/multi-krum/exp2/analyzer_events_20260717_154421.jsonl;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/multi-krum/exp2/analyzer_phase_log_20260717_154421.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/multi-krum/exp2/analyzer_round_log_20260717_154421.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/multi-krum/exp2/analyzer_wire_upload_log_20260717_154421.csv
bundle_0082,exp3,,,,analyzer,conservative_split,0.0,analyzer:time_20260717_155528,exp_1784318130,,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/multi-krum/exp3/analyzer_decision_log_20260717_155528.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/multi-krum/exp3/analyzer_events_20260717_155528.jsonl;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/multi-krum/exp3/analyzer_phase_log_20260717_155528.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/multi-krum/exp3/analyzer_round_log_20260717_155528.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/multi-krum/exp3/analyzer_wire_upload_log_20260717_155528.csv
bundle_0083,multi_krum_blind,multi_krum,,,server,conservative_split,0.0,server:time_20260717_144525,exp_1784317525,run_1784317525,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/multi_krum/exp2/multi_krum_blind_20260717_144525_inference_clients.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/multi_krum/exp2/multi_krum_blind_20260717_144525_inference_rounds.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/multi_krum/exp2/multi_krum_blind_20260717_144525_inference_summary.json;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/multi_krum/exp2/server_client_defense_log_20260717_144525.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/multi_krum/exp2/server_run_manifest_20260717_144525.json;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/multi_krum/exp2/server_metrics_log_20260717_144525.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/multi_krum/exp2/server_round_defense_log_20260717_144525.csv
bundle_0084,multi_krum_blind,multi_krum,,,server,conservative_split,0.0,server:time_20260717_145611,exp_1784318171,run_1784318171,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/multi_krum/exp3/multi_krum_blind_20260717_145611_inference_clients.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/multi_krum/exp3/multi_krum_blind_20260717_145611_inference_rounds.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/multi_krum/exp3/multi_krum_blind_20260717_145611_inference_summary.json;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/multi_krum/exp3/server_client_defense_log_20260717_145611.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/multi_krum/exp3/server_run_manifest_20260717_145611.json;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/multi_krum/exp3/server_metrics_log_20260717_145611.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/multi_krum/exp3/server_round_defense_log_20260717_145611.csv
bundle_0085,exp2,,,,client,conservative_split,0.0,client:time_20260717_155026,exp_20260717_155042,,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/RNN/baseline/multi-krum/exp2/client_metrics_log_20260717_155026.csv
bundle_0086,exp3,,,,client,conservative_split,0.0,client:time_20260717_160138,exp_20260717_160155,,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/RNN/baseline/multi-krum/exp3/client_metrics_log_20260717_160138.csv
bundle_0087,exp2,,,,client,conservative_split,0.0,client:time_20260717_154935,exp_20260717_154952,,/home/lawrence/Lawrence/FL_poison/client_results/client-1/RNN/New_RNN/poisoning/baseline/multi-krum/exp2/client_metrics_log_20260717_154935.csv
bundle_0088,exp3,,,,client,conservative_split,0.0,client:time_20260717_155923,exp_20260717_160033,,/home/lawrence/Lawrence/FL_poison/client_results/client-1/RNN/New_RNN/poisoning/baseline/multi-krum/exp3/client_metrics_log_20260717_155923.csv
bundle_0089,exp2,,,,client,conservative_split,0.0,client:time_20260717_154639,exp_20260717_154738,,/home/lawrence/Lawrence/FL_poison/client_results/client-4/RNN/baseline/multi-krum/exp2/client_metrics_log_20260717_154639.csv
bundle_0090,exp3,,,,client,conservative_split,0.0,client:time_20260717_155801,exp_20260717_155827,,/home/lawrence/Lawrence/FL_poison/client_results/client-4/RNN/baseline/multi-krum/exp3/client_metrics_log_20260717_155801.csv
bundle_0091,exp5,,,,analyzer,conservative_split,0.0,analyzer:time_20260717_162106,exp_1784319669,,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/multi-krum/exp5/analyzer_decision_log_20260717_162106.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/multi-krum/exp5/analyzer_events_20260717_162106.jsonl;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/multi-krum/exp5/analyzer_phase_log_20260717_162106.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/multi-krum/exp5/analyzer_round_log_20260717_162106.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/multi-krum/exp5/analyzer_wire_upload_log_20260717_162106.csv
bundle_0092,exp4,,,,analyzer,conservative_split,0.0,analyzer:time_20260717_160920,exp_1784318962,,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/multi-krum/exp4/analyzer_decision_log_20260717_160920.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/multi-krum/exp4/analyzer_events_20260717_160920.jsonl;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/multi-krum/exp4/analyzer_phase_log_20260717_160920.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/multi-krum/exp4/analyzer_round_log_20260717_160920.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/multi-krum/exp4/analyzer_wire_upload_log_20260717_160920.csv
bundle_0093,multi_krum_blind,multi_krum,,,server,conservative_split,0.0,server:time_20260717_152208,exp_1784319728,run_1784319728,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/multi_krum/exp5/multi_krum_blind_20260717_152208_inference_clients.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/multi_krum/exp5/multi_krum_blind_20260717_152208_inference_rounds.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/multi_krum/exp5/multi_krum_blind_20260717_152208_inference_summary.json;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/multi_krum/exp5/server_client_defense_log_20260717_152208.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/multi_krum/exp5/server_run_manifest_20260717_152208.json;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/multi_krum/exp5/server_metrics_log_20260717_152208.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/multi_krum/exp5/server_round_defense_log_20260717_152208.csv
bundle_0094,multi_krum_blind,multi_krum,,,server,conservative_split,0.0,server:time_20260717_151003,exp_1784319003,run_1784319003,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/multi_krum/exp4/multi_krum_blind_20260717_151003_inference_clients.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/multi_krum/exp4/multi_krum_blind_20260717_151003_inference_rounds.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/multi_krum/exp4/multi_krum_blind_20260717_151003_inference_summary.json;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/multi_krum/exp4/server_client_defense_log_20260717_151003.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/multi_krum/exp4/server_run_manifest_20260717_151003.json;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/multi_krum/exp4/server_metrics_log_20260717_151003.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/multi_krum/exp4/server_round_defense_log_20260717_151003.csv
